starter,starter_KEGG_ID,starter_in,starter_out,starter_total,receiver,receiver_KEGG_ID,receiver_in,receiver_out,receiver_total,relation,PMID,Img,GPT_answer,KEGG_matched
RHEB,hsa:6009,4,1,5,MTOR,hsa:2475,50,25,75,activate,29729495,29729495_page44_89.jpg,Yes,Yes
ARAF,hsa:369,0,1,1,MEK1,hsa:5604,5,4,9,activate,29729495,29729495_page44_89.jpg,Yes,Yes
K-Ras,hsa:3845,0,2,2,PI3K,hsa:5290,53,57,110,activate,29894909,29894909_page3_53.jpg,Yes,Yes
FAK,hsa:5747,6,4,10,ERK1,hsa:5595,9,6,15,activate,29970127,29970127_page12_212.jpg,Yes,Yes
NRAS,hsa:4893,1,1,2,CRAF,hsa:5894,1,2,3,activate,30231382,30231382_page9_107.jpg,Yes,Yes
PDL1,hsa:29126,3,2,5,PD1,hsa:5133,2,3,5,activate,30499220,30499220_page5_50.jpg,Yes,Yes
PDL1,hsa:29126,3,2,5,PD1,hsa:5133,2,3,5,activate,30499220,30499220_page5_50.jpg,Yes,Yes
BID,hsa:637,2,1,3,BAX,hsa:581,6,4,10,activate,31215445,31215445_page11_218.jpg,Yes,Yes
ZAP70,hsa:7535,2,2,4,PI3K,hsa:5290,53,57,110,activate,31387181,31387181_page1_27.jpg,Yes,Yes
FAS,hsa:355,2,2,4,FADD,hsa:8772,2,0,2,activate,31795742,31795742_page10_271.jpg,Yes,Yes
SHC,hsa:6464,1,3,4,GRB2,hsa:2885,3,8,11,activate,32328803,32328803_page2_145.jpg,Yes,Yes
VEGFA,hsa:7422,0,2,2,KDR,hsa:3791,2,0,2,activate,33445709,33445709_page3_142.jpg,Yes,Yes
KRAS,hsa:3845,5,17,22,TIAM1,hsa:7074,1,0,1,activate,33807876,33807876_page16_151.jpg,Yes,Yes
SRC,hsa:6714,3,5,8,FAK,hsa:5747,6,4,10,activate,33945380,33945380_page2_662.jpg,Yes,Yes
SRC,hsa:6714,3,5,8,STAT3,hsa:6774,22,23,45,activate,34059647,34059647_page9_160.jpg,Yes,Yes
