starter,starter_KEGG_ID,starter_in,starter_out,starter_total,receiver,receiver_KEGG_ID,receiver_in,receiver_out,receiver_total,relation,PMID,Img,GPT_answer,KEGG_matched
RAS,None,43,57,100,Raf,None,37,40,77,activate,33945380,33945380_page2_662.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,21715183,21715183_page2_39.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,22520478,22520478_page2_35.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,22551539,22551539_page3_7.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,22739075,22739075_page2_36.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,23070242,23070242_page1_9.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,23681892,23681892_page3_48.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,24258572,24258572_page2_27.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,25488861,25488861_page1_19.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,25488861,25488861_page1_19.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,25488861,25488861_page1_19.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,25601485,25601485_page1_29.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,26182407,26182407_page6_30.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,26898616,26898616_page6_80.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,26960735,26960735_page1_76.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,28463570,28463570_page18_222.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,29894909,29894909_page3_53.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,31256210,31256210_page2_52.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,31387181,31387181_page1_27.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,31917616,31917616_page46_222.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,32292093,32292093_page2_174.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,32450595,32450595_page11_131.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,32454155,32454155_page4_37.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,32750701,32750701_page4_64.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,32873398,32873398_page5_145.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,34129744,34129744_page36_317.jpg,Yes,gene not mapped
Raf,None,37,40,77,MEK,hsa:5609,62,44,106,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
VEGFB,hsa:7423,0,1,1,PIGF,hsa:5228,1,0,1,activate,21854359,21854359_page1_6.jpg,Yes,No
Raf,None,37,40,77,MAPK,None,13,15,28,activate,22176813,22176813_page1_24.jpg,Yes,gene not mapped
Raf,None,37,40,77,MAPK,None,13,15,28,activate,22257651,22257651_page2_25.jpg,Yes,gene not mapped
PTEN,hsa:5728,12,22,34,AKT,hsa:207,65,58,123,activate,22176813,22176813_page1_24.jpg,No,No
PTEN,hsa:5728,12,22,34,AKT,hsa:207,65,58,123,activate,32873398,32873398_page5_145.jpg,No,No
IL-12,None,2,2,4,IL-12,None,2,2,4,activate,22226940,22226940_page2_29.jpg,No,gene not mapped
SOS,hsa:64132,1,10,11,RAS,None,43,57,100,activate,22257651,22257651_page2_25.jpg,Yes,gene not mapped
SOS,hsa:64132,1,10,11,RAS,None,43,57,100,activate,22739075,22739075_page2_36.jpg,Yes,gene not mapped
SOS,hsa:64132,1,10,11,RAS,None,43,57,100,activate,32328803,32328803_page2_145.jpg,Yes,gene not mapped
SOS,hsa:64132,1,10,11,RAS,None,43,57,100,activate,32745965,32745965_page2_29.jpg,Yes,gene not mapped
GLI1,hsa:2735,3,3,6,GLI1,hsa:2735,3,3,6,activate,22262830,22262830_page11_103.jpg,Yes,No
GLI1,hsa:2735,3,3,6,GLI1,hsa:2735,3,3,6,activate,22262830,22262830_page11_103.jpg,Yes,No
E2F,None,3,2,5,E2F,None,3,2,5,activate,22441109,22441109_page2_62.jpg,Yes,gene not mapped
RB,hsa:5925,3,2,5,E2F,None,3,2,5,activate,22441109,22441109_page2_62.jpg,Yes,gene not mapped
RB,hsa:5925,3,2,5,PRB,None,2,1,3,activate,22441109,22441109_page2_62.jpg,Yes,gene not mapped
CDK2,hsa:1017,2,5,7,P27,hsa:3429,3,2,5,activate,22441109,22441109_page8_76.jpg,Yes,No
PKB,hsa:207,0,1,1,AFX,hsa:4303,1,0,1,activate,22441109,22441109_page8_76.jpg,Yes,No
P27,hsa:3429,3,2,5,CDK2,hsa:1017,2,5,7,activate,22441109,22441109_page8_76.jpg,Yes,No
P27,hsa:3429,3,2,5,P27,hsa:3429,3,2,5,activate,22441109,22441109_page8_76.jpg,No,No
NOS,hsa:4842,0,2,2,LPS,hsa:3664,3,3,6,activate,22481432,22481432_page1_87.jpg,No,No
PKC,hsa:112476,8,7,15,DAG,hsa:1605,4,3,7,activate,22481432,22481432_page1_87.jpg,Yes,No
DAG,hsa:1605,4,3,7,PKC,hsa:112476,8,7,15,activate,22481432,22481432_page1_87.jpg,Yes,No
DAG,hsa:1605,4,3,7,PKC,hsa:112476,8,7,15,activate,31545260,31545260_page2_41.jpg,Yes,No
PKC,hsa:112476,8,7,15,LPS,hsa:3664,3,3,6,activate,22481432,22481432_page1_87.jpg,No,No
DAG,hsa:1605,4,3,7,LPS,hsa:3664,3,3,6,activate,22481432,22481432_page1_87.jpg,No,No
LPS,hsa:3664,3,3,6,DAG,hsa:1605,4,3,7,activate,22481432,22481432_page1_87.jpg,Yes,No
LPS,hsa:3664,3,3,6,DAG,hsa:1605,4,3,7,activate,22481432,22481432_page1_87.jpg,Yes,No
LPS,hsa:3664,3,3,6,DAG,hsa:1605,4,3,7,activate,22481432,22481432_page1_87.jpg,Yes,No
MAPK,None,13,15,28,RAS,None,43,57,100,activate,22481432,22481432_page1_87.jpg,Yes,gene not mapped
NOS,hsa:4842,0,2,2,PKC,hsa:112476,8,7,15,activate,22481432,22481432_page1_87.jpg,Yes,No
SHC,hsa:6464,1,3,4,RAS,None,43,57,100,activate,22481432,22481432_page1_87.jpg,Yes,gene not mapped
FAK,hsa:5747,6,4,10,PAXILLIN,None,1,0,1,activate,22481432,22481432_page1_87.jpg,Yes,gene not mapped
SAA1,hsa:6288,0,1,1,SR-BI,hsa:949,1,0,1,activate,22510280,22510280_page4_67.jpg,Yes,No
SMAD4,hsa:4089,1,6,7,SYTL2,hsa:54843,2,0,2,activate,22510280,22510280_page4_67.jpg,No,No
SMAD4,hsa:4089,1,6,7,SYTL2,hsa:54843,2,0,2,activate,22510280,22510280_page4_67.jpg,No,No
MTOR,hsa:2475,50,25,75,AKT,hsa:207,65,58,123,activate,22520478,22520478_page2_35.jpg,Yes,No
MTOR,hsa:2475,50,25,75,AKT,hsa:207,65,58,123,activate,23681892,23681892_page3_48.jpg,Yes,No
MTOR,hsa:2475,50,25,75,AKT,hsa:207,65,58,123,activate,24258572,24258572_page2_27.jpg,Yes,No
MTOR,hsa:2475,50,25,75,AKT,hsa:207,65,58,123,activate,30865033,30865033_page1_6.jpg,Yes,No
MTOR,hsa:2475,50,25,75,AKT,hsa:207,65,58,123,activate,30878128,30878128_page2_19.jpg,Yes,No
MTOR,hsa:2475,50,25,75,AKT,hsa:207,65,58,123,activate,31917616,31917616_page46_222.jpg,Yes,No
MTOR,hsa:2475,50,25,75,AKT,hsa:207,65,58,123,activate,32505631,32505631_page27_166.jpg,Yes,No
MTOR,hsa:2475,50,25,75,AKT,hsa:207,65,58,123,activate,32873398,32873398_page5_145.jpg,Yes,No
MTOR,hsa:2475,50,25,75,AKT,hsa:207,65,58,123,activate,33290717,33290717_page2_75.jpg,Yes,No
RAS,None,43,57,100,PI3K,hsa:5290,53,57,110,activate,22520478,22520478_page2_35.jpg,Yes,gene not mapped
RAS,None,43,57,100,PI3K,hsa:5290,53,57,110,activate,24389182,24389182_page4_13.jpg,Yes,gene not mapped
RAS,None,43,57,100,PI3K,hsa:5290,53,57,110,activate,27381269,27381269_page59_356.jpg,Yes,gene not mapped
RAS,None,43,57,100,PI3K,hsa:5290,53,57,110,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
RAS,None,43,57,100,PI3K,hsa:5290,53,57,110,activate,31361169,31361169_page2_60.jpg,Yes,gene not mapped
RAS,None,43,57,100,PI3K,hsa:5290,53,57,110,activate,32454155,32454155_page4_37.jpg,Yes,gene not mapped
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,22520478,22520478_page2_35.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,22739075,22739075_page2_36.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,23325296,23325296_page2_37.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,23681892,23681892_page3_48.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,24041630,24041630_page3_48.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,25488861,25488861_page1_19.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,25488861,25488861_page1_19.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,25488861,25488861_page1_19.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,25601485,25601485_page1_29.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,26182407,26182407_page6_30.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,26898616,26898616_page6_80.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,26960735,26960735_page1_76.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,28109399,28109399_page36_658.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,28795492,28795492_page1_3.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,29894909,29894909_page3_53.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,30231382,30231382_page9_107.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,30231382,30231382_page9_107.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,30231382,30231382_page9_107.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,30231382,30231382_page9_107.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,30231382,30231382_page9_107.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,30865033,30865033_page1_6.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,31256210,31256210_page2_52.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,31387256,31387256_page2_203.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,31917616,31917616_page46_222.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,32450595,32450595_page11_131.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,32450595,32450595_page1_61.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,32505631,32505631_page27_166.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,32750701,32750701_page2_58.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,32750701,32750701_page4_64.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,32873398,32873398_page5_145.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK,hsa:2048,47,29,76,activate,34323489,34323489_page2_936.jpg,Yes,No
PKC,hsa:112476,8,7,15,p70S6Kb,hsa:6199,3,0,3,activate,22551539,22551539_page3_7.jpg,Yes,No
PKC,hsa:112476,8,7,15,p70S6Kb,hsa:6199,3,0,3,activate,22551539,22551539_page3_7.jpg,Yes,No
RASI,None,1,2,3,Raf,None,37,40,77,activate,22551539,22551539_page3_7.jpg,Yes,gene not mapped
RASI,None,1,2,3,SOS,hsa:64132,1,10,11,activate,22551539,22551539_page3_7.jpg,No,gene not mapped
SOS,hsa:64132,1,10,11,RASI,None,1,2,3,activate,22551539,22551539_page3_7.jpg,Yes,gene not mapped
SNX5,hsa:27131,0,1,1,GTPBP,None,3,0,3,activate,22629454,22629454_page4_15.jpg,Yes,gene not mapped
HNF4A,hsa:3172,1,6,7,GTPBP,None,3,0,3,activate,22629454,22629454_page4_15.jpg,Yes,gene not mapped
HNF4A,hsa:3172,1,6,7,GTPBP,None,3,0,3,activate,22629454,22629454_page4_15.jpg,Yes,gene not mapped
HNF4A,hsa:3172,1,6,7,BRIP1,hsa:83990,3,0,3,activate,22629454,22629454_page4_15.jpg,No,No
HNF4A,hsa:3172,1,6,7,BRIP1,hsa:83990,3,0,3,activate,22629454,22629454_page4_15.jpg,No,No
HNF4A,hsa:3172,1,6,7,BRIP1,hsa:83990,3,0,3,activate,22629454,22629454_page4_15.jpg,No,No
CDC42EP3,hsa:10602,0,1,1,STAT4,hsa:6775,2,1,3,activate,22629454,22629454_page4_15.jpg,Yes,No
HNF4A,hsa:3172,1,6,7,IGSF8,hsa:93185,1,1,2,activate,22629454,22629454_page4_15.jpg,No,No
SMAD2,hsa:4087,5,1,6,STAT4,hsa:6775,2,1,3,activate,22629454,22629454_page4_15.jpg,Yes,No
IGSF8,hsa:93185,1,1,2,HNF4A,hsa:3172,1,6,7,activate,22629454,22629454_page4_15.jpg,No,No
STAT4,hsa:6775,2,1,3,SMAD2,hsa:4087,5,1,6,activate,22629454,22629454_page4_15.jpg,Yes,No
KRAS,hsa:3845,5,17,22,EGFR,hsa:1956,10,13,23,activate,22678019,22678019_page3_31.jpg,Yes,No
KRAS,hsa:3845,5,17,22,EGFR,hsa:1956,10,13,23,activate,24853389,24853389_page3_10.jpg,Yes,No
KRAS,hsa:3845,5,17,22,EGFR,hsa:1956,10,13,23,activate,26685983,26685983_page0_57.jpg,Yes,No
KRAS,hsa:3845,5,17,22,EGFR,hsa:1956,10,13,23,activate,26685983,26685983_page0_57.jpg,Yes,No
BRAF,hsa:673,14,15,29,GO,hsa:92344,7,2,9,activate,22678019,22678019_page3_31.jpg,No,No
KRAS,hsa:3845,5,17,22,ERIC,None,1,0,1,activate,22678019,22678019_page3_31.jpg,No,gene not mapped
RAS,None,43,57,100,EML4-ALK,None,2,8,10,activate,22739075,22739075_page2_36.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,GAPDH,hsa:2597,2,2,4,activate,22908099,22908099_page3_62.jpg,No,gene not mapped
GAPDH,hsa:2597,2,2,4,EML4-ALK,None,2,8,10,activate,22908099,22908099_page3_62.jpg,No,gene not mapped
P14,hsa:56259,1,3,4,PRB,None,2,1,3,activate,22959342,22959342_page1_8.jpg,No,gene not mapped
p300,hsa:2033,0,2,2,PCAF,hsa:8850,2,0,2,activate,22959342,22959342_page1_8.jpg,Yes,No
SHP2,hsa:5781,0,6,6,VAV3,hsa:10451,2,1,3,activate,23070242,23070242_page1_9.jpg,Yes,No
MEK,hsa:5609,62,44,106,MAPK,None,13,15,28,activate,23070242,23070242_page1_9.jpg,Yes,gene not mapped
MEK,hsa:5609,62,44,106,MAPK,None,13,15,28,activate,26898616,26898616_page6_80.jpg,Yes,gene not mapped
MEK,hsa:5609,62,44,106,MAPK,None,13,15,28,activate,32292093,32292093_page2_174.jpg,Yes,gene not mapped
SHP1,hsa:5777,0,2,2,IRS1,hsa:3667,2,0,2,activate,23070242,23070242_page1_9.jpg,Yes,No
SHP2,hsa:5781,0,6,6,RAS,None,43,57,100,activate,23070242,23070242_page1_9.jpg,Yes,gene not mapped
IKK-alpha,hsa:1147,0,1,1,IKK-beta,hsa:3551,1,0,1,activate,23322021,23322021_page2_7.jpg,Yes,No
AKT,hsa:207,65,58,123,BAD,hsa:572,4,0,4,activate,23325296,23325296_page2_37.jpg,Yes,No
AKT,hsa:207,65,58,123,BAD,hsa:572,4,0,4,activate,24091716,24091716_page29_179.jpg,Yes,No
AKT,hsa:207,65,58,123,BAD,hsa:572,4,0,4,activate,28795492,28795492_page1_3.jpg,Yes,No
RAS,None,43,57,100,MEK,hsa:5609,62,44,106,activate,23325296,23325296_page2_37.jpg,Yes,gene not mapped
RAS,None,43,57,100,MEK,hsa:5609,62,44,106,activate,28795492,28795492_page1_3.jpg,Yes,gene not mapped
PLC-y,None,5,5,10,RAS,None,43,57,100,activate,23325296,23325296_page2_37.jpg,No,gene not mapped
PLC-y,None,5,5,10,RAS,None,43,57,100,activate,24853389,24853389_page3_10.jpg,No,gene not mapped
PLC-y,None,5,5,10,RAS,None,43,57,100,activate,24853389,24853389_page3_10.jpg,No,gene not mapped
PLC-y,None,5,5,10,RAS,None,43,57,100,activate,28795492,28795492_page1_3.jpg,No,gene not mapped
STAT3,hsa:6774,22,23,45,PI3K,hsa:5290,53,57,110,activate,23325296,23325296_page2_37.jpg,Yes,No
STAT3,hsa:6774,22,23,45,PI3K,hsa:5290,53,57,110,activate,23325296,23325296_page2_37.jpg,Yes,No
STAT3,hsa:6774,22,23,45,PI3K,hsa:5290,53,57,110,activate,24355409,24355409_page3_62.jpg,Yes,No
RAS,None,43,57,100,STAT3,hsa:6774,22,23,45,activate,23325296,23325296_page2_37.jpg,Yes,gene not mapped
DC,hsa:1641,1,1,2,DC,hsa:1641,1,1,2,activate,23371257,23371257_page4_18.jpg,No,No
STAT1,hsa:6772,0,1,1,MAPK14,hsa:1432,2,0,2,activate,23451142,23451142_page5_20.jpg,Yes,No
HIST2H3A,hsa:333932,0,1,1,MAPK14,hsa:1432,2,0,2,activate,23451142,23451142_page5_20.jpg,No,No
PRKCZ,hsa:5590,0,2,2,IL4R,hsa:3566,2,0,2,activate,23451142,23451142_page5_20.jpg,No,No
CD80,hsa:941,1,1,2,CD80,hsa:941,1,1,2,activate,23601304,23601304_page1_4.jpg,No,No
Pet,None,2,4,6,AND,None,3,7,10,activate,23860613,23860613_page2_36.jpg,No,gene not mapped
Pet,None,2,4,6,AND,None,3,7,10,activate,23860613,23860613_page2_36.jpg,No,gene not mapped
CAMP,hsa:820,1,1,2,GAS,hsa:2588,1,0,1,activate,23912485,23912485_page3_32.jpg,Yes,No
VEGF,hsa:7422,3,4,7,CAMP,hsa:820,1,1,2,activate,23912485,23912485_page5_48.jpg,Yes,No
PDK1,hsa:5163,4,3,7,AKT,hsa:207,65,58,123,activate,24041630,24041630_page3_48.jpg,Yes,No
PDK1,hsa:5163,4,3,7,AKT,hsa:207,65,58,123,activate,31917616,31917616_page46_222.jpg,Yes,No
PDK1,hsa:5163,4,3,7,AKT,hsa:207,65,58,123,activate,33945380,33945380_page2_662.jpg,Yes,No
MEK,hsa:5609,62,44,106,Raf,None,37,40,77,activate,24041630,24041630_page3_48.jpg,Yes,gene not mapped
MEK,hsa:5609,62,44,106,Raf,None,37,40,77,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
p38,hsa:10598,5,2,7,AKT,hsa:207,65,58,123,activate,24041630,24041630_page3_49.jpg,Yes,No
MAPK,None,13,15,28,p38,hsa:10598,5,2,7,activate,24041630,24041630_page3_49.jpg,Yes,gene not mapped
AKT,hsa:207,65,58,123,SHC,hsa:6464,1,3,4,activate,24041630,24041630_page3_49.jpg,Yes,No
MIR92B,hsa:693235,0,2,2,MIR205,hsa:406988,1,0,1,activate,24099768,24099768_page23_66.jpg,Yes,No
MIR92B,hsa:693235,0,2,2,PTEN,hsa:5728,12,22,34,activate,24099768,24099768_page23_66.jpg,No,No
TF,hsa:2152,1,7,8,GENE,None,4,0,4,activate,24200043,24200043_page11_125.jpg,No,gene not mapped
TF,hsa:2152,1,7,8,GENE,None,4,0,4,activate,24200043,24200043_page11_125.jpg,No,gene not mapped
TF,hsa:2152,1,7,8,GENE,None,4,0,4,activate,24200043,24200043_page11_125.jpg,No,gene not mapped
COSMC,hsa:29071,0,1,1,GAD,hsa:2571,1,0,1,activate,24200043,24200043_page11_125.jpg,No,No
STAT3,hsa:6774,22,23,45,VAV3,hsa:10451,2,1,3,activate,24258572,24258572_page2_27.jpg,Yes,No
GRB2,hsa:2885,3,8,11,FAK,hsa:5747,6,4,10,activate,24258572,24258572_page2_27.jpg,Yes,No
GRB2,hsa:2885,3,8,11,PI3K,hsa:5290,53,57,110,activate,24258572,24258572_page2_27.jpg,Yes,No
GRB2,hsa:2885,3,8,11,PI3K,hsa:5290,53,57,110,activate,24258572,24258572_page2_27.jpg,Yes,No
GRB2,hsa:2885,3,8,11,PI3K,hsa:5290,53,57,110,activate,24258572,24258572_page2_27.jpg,Yes,No
GRB2,hsa:2885,3,8,11,PI3K,hsa:5290,53,57,110,activate,24258572,24258572_page2_27.jpg,Yes,No
GRB2,hsa:2885,3,8,11,PI3K,hsa:5290,53,57,110,activate,32292093,32292093_page2_174.jpg,Yes,No
MEK,hsa:5609,62,44,106,ERK1,hsa:5595,9,6,15,activate,24258572,24258572_page2_27.jpg,Yes,No
PI3K,hsa:5290,53,57,110,RAS,None,43,57,100,activate,24258572,24258572_page2_27.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,RAS,None,43,57,100,activate,24258572,24258572_page2_27.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,RAS,None,43,57,100,activate,24389182,24389182_page4_13.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,RAS,None,43,57,100,activate,30878128,30878128_page2_19.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,RAS,None,43,57,100,activate,31361169,31361169_page2_60.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,RAS,None,43,57,100,activate,31917616,31917616_page46_222.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,RAS,None,43,57,100,activate,32736487,32736487_page3_197.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,RAS,None,43,57,100,activate,32873398,32873398_page5_145.jpg,Yes,gene not mapped
Raf,None,37,40,77,RAS,None,43,57,100,activate,24258572,24258572_page2_27.jpg,Yes,gene not mapped
Raf,None,37,40,77,RAS,None,43,57,100,activate,25535693,25535693_page43_1683.jpg,Yes,gene not mapped
Raf,None,37,40,77,RAS,None,43,57,100,activate,26182407,26182407_page6_30.jpg,Yes,gene not mapped
Raf,None,37,40,77,RAS,None,43,57,100,activate,26893312,26893312_page7_41.jpg,Yes,gene not mapped
STAT3,hsa:6774,22,23,45,RAS,None,43,57,100,activate,24355409,24355409_page3_62.jpg,Yes,gene not mapped
STAT3,hsa:6774,22,23,45,RAS,None,43,57,100,activate,24355409,24355409_page3_62.jpg,Yes,gene not mapped
ERK,hsa:2048,47,29,76,Raf,None,37,40,77,activate,24355409,24355409_page3_62.jpg,Yes,gene not mapped
ERK,hsa:2048,47,29,76,Raf,None,37,40,77,activate,33945380,33945380_page2_662.jpg,Yes,gene not mapped
Raf,None,37,40,77,ERK,hsa:2048,47,29,76,activate,24355409,24355409_page3_62.jpg,Yes,gene not mapped
STAT3,hsa:6774,22,23,45,Raf,None,37,40,77,activate,24355409,24355409_page3_62.jpg,Yes,gene not mapped
AKT,hsa:207,65,58,123,MTORC1,None,4,6,10,activate,24389182,24389182_page4_13.jpg,Yes,gene not mapped
PIP,hsa:5304,3,2,5,AKT,hsa:207,65,58,123,activate,24389182,24389182_page4_13.jpg,Yes,No
PIP,hsa:5304,3,2,5,AKT,hsa:207,65,58,123,activate,25601485,25601485_page1_29.jpg,Yes,No
