PMID,StartID,Relation,ReceptorID
21293176,P27KIP,activate_relation,G2
21645460,IN,activate_relation,NF-KB
21645460,CDK2,activate_relation,CDK4
21645460,ARE,activate_relation,CDK2
22176813,PI3K,activate_relation,AKT
22176813,AKT,activate_relation,MTOR
22176813,RAS,activate_relation,Raf
22176813,Raf,activate_relation,MAPK
22176813,PTEN,activate_relation,AKT
22481432,NOS,activate_relation,LPS
22481432,PKC,activate_relation,DAG
22481432,DAG,activate_relation,PKC
22481432,PKC,activate_relation,LPS
22481432,PI3K,activate_relation,AKT
22481432,DAG,activate_relation,LPS
22481432,LPS,activate_relation,DAG
22481432,LPS,activate_relation,DAG
22481432,MAPK,activate_relation,RAS
22481432,NOS,activate_relation,PKC
22481432,SHC,activate_relation,RAS
22481432,FAK,activate_relation,PAXILLIN
22481432,LPS,activate_relation,DAG
22489192,AK,activate_relation,EGFR
22776234,PI3K,activate_relation,GEF
22776234,Raf,activate_relation,RALGDS
22776234,GAP,activate_relation,GEF
22776234,RAL,activate_relation,PLD
22776234,MEK,activate_relation,ERK
22776234,PDK1,activate_relation,AKT
22776234,Raf,activate_relation,MEK
22776234,SHP2,activate_relation,GEF
22776234,PI3K,activate_relation,PDK1
22776234,TIAM1,activate_relation,RAC
22776234,RALGDS,activate_relation,RAL
23109866,ERK,activate_relation,MEK
23109866,AKT,activate_relation,MTOR
23109866,MEK,activate_relation,ERK
23109866,Raf,activate_relation,MEK
23109866,PI3K,activate_relation,AKT
23109866,RAS,activate_relation,Raf
23109866,PI3K,activate_relation,JAK
23109866,JAK,activate_relation,PI3K
23109866,JAK,activate_relation,STAT
23322021,IKK-alpha,activate_relation,IKK-beta
23345546,MAPK,activate_relation,MEK
23345546,SOS,activate_relation,FAK
23345546,PI3K,activate_relation,AKT
23345546,PI3K,activate_relation,FAK
23345546,RAS,activate_relation,RAC1
23345546,RAS,activate_relation,SOS
23345546,AKT,activate_relation,P85
23345546,AKT,activate_relation,P85
23345546,P85,activate_relation,EGFR
23345546,P85,activate_relation,EGFR
23382783,CXCR4,activate_relation,CXCL12
23382783,CXCR4,activate_relation,CCR6
23382783,CCR6,activate_relation,CCL20
23393121,Bcl-2,activate_relation,NF-KB
23393121,CD28,activate_relation,Bcl-2
23708071,LPC,activate_relation,AKT
23708071,PC,activate_relation,LPC
23708071,PC,activate_relation,LPC
23708071,LPC,activate_relation,ERK
23708071,LPA1,activate_relation,ATX
23708071,LPC,activate_relation,cPLA2
23708071,AKT,activate_relation,PLC-y
23708071,MEK,activate_relation,MAPK
23708071,PIP2,activate_relation,DAG
23708071,PLC-y,activate_relation,PIP2
23708071,AKT,activate_relation,MTOR
23708071,RAS,activate_relation,Raf
23708071,Raf,activate_relation,MEK
23708071,DAG,activate_relation,AKT
23708071,AKT,activate_relation,BAD
23877481,EP,activate_relation,EGF
23877481,EGF,activate_relation,EP
23885909,PI3K,activate_relation,AKT
23885909,MAPK,activate_relation,Raf
23885909,MTOR,activate_relation,AKT
23885909,Raf,activate_relation,RAS
23885909,Raf,activate_relation,MAPK
23909719,ROS,activate_relation,ERK1
23909719,ERK1,activate_relation,GSK3B
23909719,ROS,activate_relation,ERK1
23909719,TGFB,activate_relation,SMAD3
23912485,CAMP,activate_relation,GAS
23912485,VEGF,activate_relation,CAMP
24076266,CSL,activate_relation,p21
24165275,CDK1,activate_relation,SUZ12
24165275,EZH2,activate_relation,SUZ12
24229629,SOS,activate_relation,RAS
24229629,GRB2,activate_relation,PI3K
24229629,PI3K,activate_relation,AKT
24258572,MTOR,activate_relation,AKT
24258572,STAT3,activate_relation,VAV3
24258572,GRB2,activate_relation,FAK
24258572,GRB2,activate_relation,PI3K
24258572,MEK,activate_relation,ERK1
24258572,RAS,activate_relation,Raf
24258572,PI3K,activate_relation,AKT
24258572,AKT,activate_relation,MTOR
24258572,Raf,activate_relation,MEK
24258572,PI3K,activate_relation,RAS
24258572,Raf,activate_relation,RAS
24258572,GRB2,activate_relation,PI3K
24258572,PI3K,activate_relation,RAS
24258572,GRB2,activate_relation,PI3K
24258572,GRB2,activate_relation,RAS
24258572,GRB2,activate_relation,PI3K
24312144,MEK,activate_relation,ERK1
24312144,GAP,activate_relation,KRAS
24312144,Raf,activate_relation,P85
24312144,RAS,activate_relation,Raf
24312144,PIP2,activate_relation,PTEN
24312144,TSC1,activate_relation,RHEB
24312144,RHEB,activate_relation,S6K1
24312144,RHEB,activate_relation,IRS1
24312144,AKT,activate_relation,TSC1
24312144,LKB1,activate_relation,AMPK
24312144,AMPK,activate_relation,TSC1
24312144,AMPK,activate_relation,MTORC1
24312144,4E-BP1,activate_relation,MORC2
24312144,S6K1,activate_relation,IRS1
24312144,S6K1,activate_relation,MTORC1
24312144,MORC2,activate_relation,AKT
24413089,ATP,activate_relation,ADORA1
24413089,ATP,activate_relation,ADORA1
24649300,PAG,activate_relation,PKC
24649300,PLC,activate_relation,PAG
24649300,ERK,activate_relation,MAPK
25101240,ERK,activate_relation,FOS
25101240,PIP2,activate_relation,DAG
25101240,STAT,activate_relation,Bcl-X
25101240,STAT,activate_relation,JAK3
25189716,CD25,activate_relation,CTLA4
25257766,BRAF,activate_relation,MEK1
25257766,MAP3K1,activate_relation,MEK1
25257766,RAS,activate_relation,BRAF
25257766,RAF1,activate_relation,MEK1
25257766,COT,activate_relation,MEK1
25297942,NKD2,activate_relation,FZD8
25505733,RAS,activate_relation,BRAF
25505733,EGFR,activate_relation,PI3K
25505733,CDK,activate_relation,MTOR
25505733,EGFR,activate_relation,RAS
25505733,MEK,activate_relation,ERK
25505733,MTOR,activate_relation,CDK
25505733,BRAF,activate_relation,MEK
25505733,ERK,activate_relation,JAK
25505733,PI3K,activate_relation,SRC
25505733,SRC,activate_relation,RAS
25505733,JAK,activate_relation,ERK
25505733,MTOR,activate_relation,CDK
25557115,MEKK,activate_relation,Raf
25557115,RAL,activate_relation,RALBP1
25755681,IFNGR,activate_relation,PD-L1
25806180,PKC,activate_relation,RAS
25806180,MTOR,activate_relation,BAD
25806180,SHC,activate_relation,PI3K
25806180,BAD,activate_relation,MTOR
25806180,TSP-1,activate_relation,VEGFR2
25806180,VEGF-A,activate_relation,GAB1
25806180,Raf,activate_relation,MEK
25806180,ERK,activate_relation,MEK
25806180,PI3K,activate_relation,AKT
25806180,MEK,activate_relation,ERK
25806180,GAB1,activate_relation,SOCS-1
25806180,GAB1,activate_relation,GRB2
25806180,MTOR,activate_relation,PIP2
25806180,ERK,activate_relation,DNASE
25806180,ERK,activate_relation,DNASE
25806180,ERK,activate_relation,PI3K
25806229,BRCA1,activate_relation,RAD51
25806229,RAD50,activate_relation,ATM
25806230,RAS,activate_relation,c-src
25806231,BRCA1,activate_relation,BARD1
25806231,CtIP,activate_relation,BARD1
25806231,PIAS4,activate_relation,53BP1
25806231,BRCA1,activate_relation,CtIP
25806231,ATM,activate_relation,MDC1
25806279,PD-L1,activate_relation,PD-1
25806290,SIRT1,activate_relation,PGC1A
25806290,GH,activate_relation,IGF-1
25806290,IGF-1,activate_relation,PI3K
25806290,PI3K,activate_relation,AKT
25806290,AMPK,activate_relation,SIRT1
25806290,AMPK,activate_relation,SIRT1
25806290,AKT,activate_relation,MTOR
25806290,AMPK,activate_relation,SIRT1
25806290,SIRT1,activate_relation,AMPK
25806290,SIRT1,activate_relation,AMPK
25806345,DDR2,activate_relation,SRC
25806345,ERK,activate_relation,MTOR
25806345,PI3K,activate_relation,JAK
25806345,STAT,activate_relation,EML4
25806345,SRC,activate_relation,STAT
25806345,AKT,activate_relation,ERK
25806345,PI3K,activate_relation,JAK
25806345,PI3K,activate_relation,AKT
25806345,Raf,activate_relation,MEK
25806345,JAK,activate_relation,RAS
25806345,JAK,activate_relation,SRC
25806345,PI3K,activate_relation,RAS
25806345,PI3K,activate_relation,RAS
25806345,PI3K,activate_relation,JAK
25806345,Raf,activate_relation,RAS
25806345,PI3K,activate_relation,RAS
25806345,Hsp90,activate_relation,PI3K
25806345,RAS,activate_relation,Raf
25806345,JAK,activate_relation,PI3K
25870800,CTLA-4,activate_relation,PD-1
26123538,RAS,activate_relation,Raf
26123538,Raf,activate_relation,MEK
26123538,MEK,activate_relation,ERK
26134219,MHC,activate_relation,PD-L1
26207212,CBL,activate_relation,HGF
26207212,CBL,activate_relation,HGF
26207212,CBL,activate_relation,HGF
26207212,CBL,activate_relation,HGF
26371045,PI3K,activate_relation,AKT
26371045,AKT,activate_relation,MTOR
26371045,RAS,activate_relation,Raf
26371045,Raf,activate_relation,MEK
26558876,NET,activate_relation,CD28
26578706,KRAS,activate_relation,CAN
26578706,CAN,activate_relation,KRAS
26578706,PI3K,activate_relation,AKT
26578706,CAN,activate_relation,KRAS
26578706,ERK,activate_relation,MAPK
26578706,MEK,activate_relation,ERK
26578706,ERK,activate_relation,MEK
26578706,PI3K,activate_relation,AKT
26579470,RAS,activate_relation,Raf
26579470,SOS,activate_relation,RAS
26579470,SOS,activate_relation,DAG
26579470,AKT,activate_relation,MTOR
26579470,GAB1,activate_relation,STAT3
26579470,MEK,activate_relation,ERK1
26579470,BCL2,activate_relation,BAD
26579470,DAG,activate_relation,PKC
26579470,PIP2,activate_relation,GAB1
26579470,PKC,activate_relation,Raf
26579470,PI3K,activate_relation,AKT
26579470,STAT3,activate_relation,JAK
26579470,JAK,activate_relation,STAT3
26579470,PI3K,activate_relation,AKT
26579470,AKT,activate_relation,PI3K
26579470,JAK,activate_relation,STAT3
26579470,AKT,activate_relation,MTOR
26579470,PTEN,activate_relation,PI3K
26579470,AND,activate_relation,STAT3
26579470,JAK,activate_relation,SRC
26579470,STAT3,activate_relation,AND
26579470,MTOR,activate_relation,BIM
26579470,SRC,activate_relation,STAT3
26579470,DAG,activate_relation,PKC
26579470,JAK,activate_relation,PTEN
26579470,SHC,activate_relation,GAB1
26579470,PI3K,activate_relation,AKT
26579470,BIM,activate_relation,BAX
26579470,RAS,activate_relation,Raf
26579470,JNK,activate_relation,Bcl-2
26579470,SOS,activate_relation,RAS
26579470,JNK,activate_relation,SOS
26579470,BIM,activate_relation,Bcl-2
26579470,SRC,activate_relation,STAT3
26579470,Raf,activate_relation,MEK
26579470,PI3K,activate_relation,AKT
26579470,DAG,activate_relation,PKC
26579470,ERK1,activate_relation,MEK
26579470,MEK,activate_relation,ERK1
26675306,MEK,activate_relation,ERK
26675306,AKT,activate_relation,MTOR
26675306,Raf,activate_relation,MEK
26675306,PI3K,activate_relation,AKT
26675306,RAS,activate_relation,Raf
26675306,RAS,activate_relation,PI3K
26755435,MK,activate_relation,MAM
26793003,MTORC1,activate_relation,4E-BP1
26793003,MTORC1,activate_relation,S6K
26793003,PIP,activate_relation,PDK1
26793003,LKB1,activate_relation,AMPK
26793003,MEK,activate_relation,ERK
26793003,S6K,activate_relation,RPS6
26793003,AMPK,activate_relation,TSC1
26793003,4E-BP1,activate_relation,EIF4E
26793003,AKT,activate_relation,4E-BP1
26793003,MORC2,activate_relation,AKT
26793003,AKT,activate_relation,PDK1
26793003,4E-BP1,activate_relation,PI3K
26793003,ERK,activate_relation,PDK1
26793003,AKT,activate_relation,PDK1
26802023,PI3K,activate_relation,MAPK
26802023,PI3K,activate_relation,MAPK
26802023,PI3K,activate_relation,MTOR
26802023,MAPK,activate_relation,ERK
26802023,EML4-ALK,activate_relation,MAPK
26802023,EML4-ALK,activate_relation,PI3K
26802023,MAPK,activate_relation,ERK
26802023,JAK,activate_relation,PI3K
26802023,PI3K,activate_relation,MAPK
26802023,JAK,activate_relation,STAT
26802023,MAPK,activate_relation,ERK
26802023,PI3K,activate_relation,MTOR
26802023,EML4-ALK,activate_relation,PI3K
26802023,EML4-ALK,activate_relation,PI3K
26802023,PI3K,activate_relation,MTOR
26802023,MAPK,activate_relation,ERK
26802023,JAK,activate_relation,STAT
26802023,EML4-ALK,activate_relation,PI3K
26802023,EML4-ALK,activate_relation,PI3K
26891293,c-Jun,activate_relation,c-fos
26891293,EGFR,activate_relation,RAS
26891293,MIR520H,activate_relation,EY-CADHERIN
26891293,MAPK,activate_relation,RAS
26891293,MIR-21,activate_relation,AKT
26891293,RAS,activate_relation,PI3K
26891293,PI3K,activate_relation,RAS
26893312,MEK1,activate_relation,Raf
26893312,MEK1,activate_relation,ERK
26893312,Raf,activate_relation,RAS
26919248,MIR30B,activate_relation,MIR300
26922479,DLG,activate_relation,PI3K
26944305,PD-L1,activate_relation,PD-1
27102150,SOD,activate_relation,DNA
27102150,COPD,activate_relation,DAMAGE
27102150,GSH,activate_relation,SOD
27102150,GO,activate_relation,PCNA
27102150,PUMA,activate_relation,HDAC1
27102150,BAX,activate_relation,PUMA
27102150,G2,activate_relation,BAX
27102150,PUMA,activate_relation,BAX
27102150,PCNA,activate_relation,GO
27102150,HDAC1,activate_relation,PUMA
27200298,RAS,activate_relation,MEK
27200298,RAS,activate_relation,BRAF
27200298,BRAF,activate_relation,MEK
27676292,AKT1,activate_relation,RHOB
27676292,GEF-H1,activate_relation,RHOB
27676292,EY-CADHERIN,activate_relation,SLUG
27770511,AKT,activate_relation,MTOR
27770511,PI3K,activate_relation,AKT
27774435,PD-L1,activate_relation,HMGB1
27774435,PD-L1,activate_relation,HMGB1
27843613,PI3K,activate_relation,AKT
27843613,AKT,activate_relation,MTOR
27843613,PI3K,activate_relation,AKT
27843613,MTOR,activate_relation,MAPK
27843631,PI3K,activate_relation,AKT
27843631,PI3K,activate_relation,AKT
27843631,RAS,activate_relation,Raf
27843631,PI3K,activate_relation,AKT
27843631,Raf,activate_relation,MEK
27843631,AKT,activate_relation,PI3K
27843631,MEK,activate_relation,Raf
27843631,PI3K,activate_relation,AKT
27843631,PI3K,activate_relation,RAS
27843631,PI3K,activate_relation,RAS
27843640,MAPK,activate_relation,MEK1
27843640,RAS,activate_relation,Raf-1
27843640,PI3K,activate_relation,AKT
27857721,DROSHA,activate_relation,HNRNPA1
27938382,ERK,activate_relation,MEK
27938382,MTOR,activate_relation,AKT
27938382,Raf,activate_relation,RAS
27938382,AKT,activate_relation,CREB3L2
27938382,RAS,activate_relation,Raf
27938382,B7,activate_relation,CD28
27938382,PD-1,activate_relation,MHC
27938382,B7,activate_relation,CD28
27994551,FOXO,activate_relation,PI3K
27994551,PI3K,activate_relation,FOXO
27994551,AKT,activate_relation,PTEN
27994551,FOXO,activate_relation,PTEN
28050598,AKT,activate_relation,MTOR
28050598,Raf,activate_relation,PI3K
28050598,ERK1,activate_relation,MEK1
28050598,JUN,activate_relation,AP-1
28066768,FGF,activate_relation,FGFR
28066768,VEGF,activate_relation,VEGFR
28119804,IP3R,activate_relation,NCX
28119804,IP3R,activate_relation,MCU
28119804,ORAI,activate_relation,TRP
28119804,NCX,activate_relation,TRP
28119804,MCU,activate_relation,IP3R
28119804,NCX,activate_relation,TRP
28208579,BAX,activate_relation,p53
28208579,MTORC1,activate_relation,p70S6Kb
28208579,ERK,activate_relation,MTORC1
28208579,PI3K,activate_relation,MORC2
28208579,AMPK,activate_relation,MTORC1
28208579,ERK,activate_relation,TSC1
28348561,AKT,activate_relation,MTOR
28348561,AKT,activate_relation,MTOR
28348561,MEK,activate_relation,ERK
28348561,SOCS-1,activate_relation,Raf
28348561,SOCS-1,activate_relation,RAS
28348561,MEKK1,activate_relation,RAS
28348561,Raf,activate_relation,MEK
28348561,EGF,activate_relation,AKT
28348561,GRB2,activate_relation,AKT
28348561,EGFR,activate_relation,SHC
28396848,AKT,activate_relation,MTOR
28396848,RB1,activate_relation,E2F
28396848,RAS,activate_relation,Raf
28396848,HGF,activate_relation,FGFR
28396848,EGFR,activate_relation,RAS
28396848,Raf,activate_relation,MEK
28402937,EGF,activate_relation,EGFR
28402937,EGF,activate_relation,EGFR
28415568,SMAD,activate_relation,SNAIL
28415568,AKT,activate_relation,NF-KB
28415568,RAS,activate_relation,PI3K
28415568,PI3K,activate_relation,AKT
28415568,MIR138,activate_relation,SNAIL
28415568,PI3K,activate_relation,MIR452
28415568,PI3K,activate_relation,RAS
28415568,NF-KB,activate_relation,TWIST
28415568,TWIST,activate_relation,MIR33A
28415568,PI3K,activate_relation,MAPK
28415568,EMT,activate_relation,MIR138
28415568,MIR138,activate_relation,SNAIL
28415568,MIR452,activate_relation,SRC
28415568,RAS,activate_relation,MAPK
28415568,MIR33A,activate_relation,EMT
28415568,RHOA,activate_relation,MIR149
28415568,SMURF,activate_relation,RHOA
28415568,MAPK,activate_relation,SNAIL
28430586,RAS,activate_relation,Raf
28430586,MEK,activate_relation,ERK
28430586,RAS,activate_relation,SOS
28430586,Raf,activate_relation,MEK
28430586,NCRNA,activate_relation,H19
28430586,NCRNA,activate_relation,BC200
28430586,NCRNA,activate_relation,BC200
28443282,p53,activate_relation,MDM2
28443282,PI3K,activate_relation,AKT
28475131,HO-1,activate_relation,H3C
28475131,HO-1,activate_relation,CO
28570035,SLC2A1,activate_relation,SERPINE
28570035,PGAM,activate_relation,SERPINE
28570035,PGAM,activate_relation,PGK
28570035,PKM,activate_relation,ENO
28570035,ENO,activate_relation,PGAM
28570035,PGK,activate_relation,GAPDH
28570035,ACC,activate_relation,PDH
28570035,GAPDH,activate_relation,PGK
28657426,ECT2,activate_relation,RAC1
28657426,RAC1,activate_relation,PAK1
28805682,FISH,activate_relation,ALK
28805682,STOP,activate_relation,ALK
28819419,B1,activate_relation,p38
28819419,IKBA,activate_relation,P50
28881856,VEGF-A,activate_relation,IDO
28881856,PD-L1,activate_relation,IDO
28915704,AKT,activate_relation,MTORC1
28915704,PDK,activate_relation,AKT
28915704,MORC2,activate_relation,AKT
28915704,Raf,activate_relation,MEK
28915704,MEK,activate_relation,ERK
28915704,JAK,activate_relation,STAT
28915704,RAS,activate_relation,Raf
28915708,K-Ras,activate_relation,Raf
28915708,ATM,activate_relation,p21
28915708,ERK,activate_relation,4E-BP1
28915708,SREBP2,activate_relation,SREBP-1c
28915708,LKB1,activate_relation,AMPK
28915708,AMPK,activate_relation,ATM
28915708,MTOR,activate_relation,4E-BP1
28915708,p21,activate_relation,ATM
28915708,EIF4E,activate_relation,4E-BP1
28915708,p21,activate_relation,SREBP-1c
28915708,SREBP-1c,activate_relation,SREBP2
28915708,PI3K,activate_relation,TSC1
28915708,LKB1,activate_relation,AMPK
28915708,AMPK,activate_relation,SREBP
28915708,K-Ras,activate_relation,Raf
28915708,ERK,activate_relation,4E-BP1
28915708,SREBP1a,activate_relation,ER
28915708,MTOR,activate_relation,4E-BP1
28915708,4E-BP1,activate_relation,EIF4E
28915708,EIF4E,activate_relation,4E-BP1
28915708,LKB1,activate_relation,AMPK
28915708,ERK,activate_relation,4E-BP1
28915708,MTOR,activate_relation,4E-BP1
28915708,SREBP,activate_relation,EIF4E
28915708,PI3K,activate_relation,PRAS40
28948139,EMT,activate_relation,AND
28978188,PLC,activate_relation,PKC
28978188,Raf-1,activate_relation,MEK
28978188,PI3K,activate_relation,RAS
28990243,TGFB,activate_relation,EMT
28990243,TGFB,activate_relation,EMT
29151973,SDF-1b,activate_relation,PEBP4
29151973,PEBP4,activate_relation,SDF-1b
29151973,CDKN1A,activate_relation,KRAS
29151973,PTEN,activate_relation,MIR181A
29151973,MIR-21,activate_relation,THANK
29151973,MIR205,activate_relation,MIR-21
29163853,PI3K,activate_relation,RAS
29163853,AKT,activate_relation,MTOR
29163853,Raf,activate_relation,MEK
29163853,MEK,activate_relation,ERK
29163853,EGFR,activate_relation,RAS
29163853,RAS,activate_relation,Raf
29163853,RAS,activate_relation,EGFR
29163853,PIP2,activate_relation,PI3K
29163853,RAS,activate_relation,EGFR
29163853,PIP2,activate_relation,EGFR
29163853,AKT,activate_relation,MTOR
29163853,EGFR,activate_relation,RAS
29163853,AKT,activate_relation,MTOR
29163853,BAK,activate_relation,BAX
29163853,BAX,activate_relation,BIM
29163853,Raf,activate_relation,MEK
29163853,MEK,activate_relation,ERK1
29163853,MEK,activate_relation,ERK1
29163853,EGFR,activate_relation,RAS
29163853,RAS,activate_relation,EGFR
29163853,RAS,activate_relation,EGFR
29167009,EML4-ALK,activate_relation,MEK
29167009,MEK,activate_relation,c-Jun
29167009,PI3K,activate_relation,PD-L1
29167009,MEK,activate_relation,EGFR
29167009,PD-L1,activate_relation,MHC
29212305,ATP,activate_relation,TCA
29212305,ATP,activate_relation,TCA
29212305,TCA,activate_relation,ATP
29212305,ATP,activate_relation,TCA
29212305,ATP,activate_relation,MTOR
29212305,ATP,activate_relation,MTOR
29212305,MAS,activate_relation,ATP
29212305,RAS,activate_relation,PI3K
29212305,RAS,activate_relation,Raf
29212305,MTOR,activate_relation,AKT
29212305,ERK,activate_relation,MEK
29212305,MEK,activate_relation,Raf
29212305,RAS,activate_relation,Raf
29212305,PI3K,activate_relation,AKT
29212305,ERK,activate_relation,MEK
29227909,MHC,activate_relation,CD28
29296516,PD-L2,activate_relation,PD1
29379780,ASCT1,activate_relation,AA
29415985,PIRH2,activate_relation,CHK2
29415985,E2,activate_relation,UP
29415985,ATM,activate_relation,CHK2
29415985,ATR,activate_relation,CHK1
29415985,USP28,activate_relation,FBW7
29464099,KRAS,activate_relation,TBK
29464099,KRAS,activate_relation,TBK
29464099,CDK2,activate_relation,RB
29464099,E2F,activate_relation,CDK4
29464099,GET,activate_relation,BRAF
29464099,AKT,activate_relation,MTOR
29464099,TBK,activate_relation,NFKBIA
29464099,RB,activate_relation,E2F
29464099,CDK2,activate_relation,RB
29464099,E2F,activate_relation,CDK4
29464099,FAK,activate_relation,PI3K
29464099,BRAF,activate_relation,Hsp90
29464099,CDK2,activate_relation,c-Myc
29495603,STAT3,activate_relation,DAG
29548337,NOX3,activate_relation,HAN
29548337,NOX3,activate_relation,HAN
29548337,HAN,activate_relation,NOX3
29548337,HAN,activate_relation,NOX3
29556324,RAS,activate_relation,EGFR
29556324,PIP2,activate_relation,PTEN
29556324,AKT,activate_relation,MTOR
29556324,MIR-21,activate_relation,MIR205
29556324,RICTOR,activate_relation,CELL
29556324,LIN-41,activate_relation,RICTOR
29556324,MIR-21,activate_relation,RICTOR
29595366,MEK1,activate_relation,ERK
29595366,Raf,activate_relation,MEK1
29595366,ERK,activate_relation,MEK1
29595366,RAS,activate_relation,Raf
29600083,CXCL12,activate_relation,CXCR4
29600083,ERP,activate_relation,MEK
29600083,CXCL12,activate_relation,CXCR4
29692736,ZNF217,activate_relation,EMT
29692736,IL-11,activate_relation,STAT3
29692736,EMT,activate_relation,ZNF217
29692736,ZO-1,activate_relation,EMT
29692736,STAT3,activate_relation,EMT
29692736,ZEB2,activate_relation,EMT
29692736,PERK,activate_relation,ZEB2
29692736,PERK,activate_relation,ZNF217
29693703,PLC,activate_relation,PKC
29693703,RAS,activate_relation,MAPK
29693703,AKT,activate_relation,PI3K
29693703,VEGF,activate_relation,HIF-1
29725260,AKT,activate_relation,MTOR
29725260,PI3K,activate_relation,AKT
29725260,ZEB1,activate_relation,EMT
29725260,MTOR,activate_relation,AKT
29725260,SENP1,activate_relation,SOCS1
29725260,AKT,activate_relation,MTOR
29725260,PI3K,activate_relation,AKT
29725260,APAF-1,activate_relation,EGFR
29725260,PI3K,activate_relation,IGFR
29725260,MTOR,activate_relation,AKT
29725260,EMT,activate_relation,MIR200C
29725260,MIR200C,activate_relation,MIR132
29725260,MIR200C,activate_relation,AKT
29726094,NCRNA,activate_relation,EMT
29726094,EMT,activate_relation,Met
29734788,AKT,activate_relation,MTORC1
29734788,YAP,activate_relation,AKT
29734788,MTORC1,activate_relation,YAP
29734788,RASSF1,activate_relation,LKB1
29734788,AKT,activate_relation,YAP
29734788,MEK,activate_relation,ERK
29734788,DAMAGE,activate_relation,RASSF1
29734788,ERK,activate_relation,YAP
29734788,RASSF1,activate_relation,MST1
29734788,LATS1,activate_relation,bTrCP
29734788,MST1,activate_relation,LATS1
29734788,MST1,activate_relation,MOB1A
29734788,LKB1,activate_relation,MST1
29734788,RASSF1,activate_relation,LKB1
29734788,MST1,activate_relation,LATS1
29734788,AKT,activate_relation,MTORC1
29734788,MTORC1,activate_relation,YAP
29734788,GPCR,activate_relation,PI3K
29769148,PD-L1,activate_relation,PD-1
29769148,PD-L1,activate_relation,PD-1
29973561,Raf,activate_relation,MEK
29973561,MTOR,activate_relation,RHEB
29973561,GATA6,activate_relation,WNT7B
29973561,PI3K,activate_relation,GLD
29973561,MEK,activate_relation,ERK
29973561,Raf,activate_relation,MEK
29973561,KRAS,activate_relation,Raf
29973561,PI3K,activate_relation,GLD
29973561,EMT,activate_relation,GL
29973561,FAK,activate_relation,PAX
29973561,GLD,activate_relation,GL
29973561,EGFR,activate_relation,PI3K
29973561,EGFR,activate_relation,KRAS
29973561,ERK,activate_relation,Mcl-1
29973561,COT,activate_relation,ERK
29973561,BRAF,activate_relation,MEK
29973561,BRAF,activate_relation,KRAS
29973561,MEK,activate_relation,ERK
29973561,ARAF,activate_relation,MEK
29973561,Mcl-1,activate_relation,AKT
29973561,CRAF,activate_relation,MEK
29973561,KRAS,activate_relation,CRAF
29973561,KRAS,activate_relation,PI3K
29973561,AKT,activate_relation,Mcl-1
29973561,AKT,activate_relation,PI3K
29973561,KRAS,activate_relation,ARAF
29973561,KRAS,activate_relation,BRAF
29973561,COT,activate_relation,MEK
29973561,BRAF,activate_relation,MEK
30040046,p21,activate_relation,NHEJ
30040046,NRF2,activate_relation,AND
30040046,GSR,activate_relation,GSH
30040046,GRX,activate_relation,SRX
30040046,RHEB,activate_relation,MTORC1
30040046,raptor,activate_relation,MTORC1
30040046,ATM,activate_relation,p53
30040046,LKB1,activate_relation,AMPK
30040046,ATM,activate_relation,LKB1
30040046,p53,activate_relation,AMPK
30040046,AMPK,activate_relation,TSC2
30040046,AMPK,activate_relation,raptor
30060526,EGFR,activate_relation,ALK
30104200,HES1,activate_relation,RBPJK
30109175,AKT,activate_relation,STAT
30109175,JAK,activate_relation,SRC
30109175,PDK1,activate_relation,AKT
30109175,STAT,activate_relation,JAK
30109175,PKC,activate_relation,MAPK
30109175,Raf,activate_relation,MEK
30158938,PYK2,activate_relation,PLC-y
30158938,AKT,activate_relation,PYK2
30158938,PYK2,activate_relation,ERK1
30186041,ZFAS1,activate_relation,MIR150
30186041,MIR150,activate_relation,MIR484
30186041,MIR200B,activate_relation,BMI1
30186041,ZFAS1,activate_relation,NF-KB
30186041,ZFAS1,activate_relation,BAX
30405851,PDK1,activate_relation,AKA
30405851,MTOR,activate_relation,p70S6Kb
30405851,SOS,activate_relation,RAS
30405851,Raf,activate_relation,MEK
30405851,PI3K,activate_relation,PDK1
30405851,AKA,activate_relation,MTOR
30405851,RAS,activate_relation,Raf
30405851,RAS,activate_relation,PI3K
30405851,PI3K,activate_relation,PDK1
30424034,BRAF,activate_relation,EGFR
30445769,RAS,activate_relation,PI3K
30445769,MEK,activate_relation,ERK
30445769,Raf,activate_relation,MEK
30544524,EGFR,activate_relation,MAPK
30544524,MAPK,activate_relation,CYR61
30544524,MST1,activate_relation,LATS1
30544524,CYR61,activate_relation,MAPK
30680072,ALK,activate_relation,PI3K
30680072,Raf,activate_relation,ERK
30680072,PI3K,activate_relation,MTOR
30680072,EGFR,activate_relation,SRC
30680072,SHE,activate_relation,RAS
30680072,EGFR,activate_relation,JAK
30680072,ALK,activate_relation,RAS
30680072,RAS,activate_relation,Raf
30680072,HER2,activate_relation,PI3K
30680072,SRC,activate_relation,STAT3
30680072,PI3K,activate_relation,JAK
30704051,FMT,activate_relation,CAF
30704051,CAF,activate_relation,EMT
30803032,CRKL,activate_relation,SHC
30803032,PLC-y,activate_relation,SHC
30803032,MEK,activate_relation,RAS
30803032,MEKK2,activate_relation,MEK5
30803032,RAS,activate_relation,MEK
30803032,PLC-y,activate_relation,FRS2
30982492,FAK,activate_relation,SRC
30982492,CD44,activate_relation,EGFR
30982492,NF-KB,activate_relation,FAK
